site_id,transect,day,month,year,time,weather,temperature,wind,plants,pollinators
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Onobrychis saxatilis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Echium vulgare,Hoplitis adunca
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Echium vulgare,Bombus pascuorum
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Onobrychis saxatilis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Onobrychis saxatilis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Onobrychis saxatilis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Salvia officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Artemisia sp,Anthaxia sp
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Artemisia sp,Oedemera nobilis
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Cardaria draba,Oxythyrea funesta
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Cardaria draba,Villa sp
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Trifolium sp,Lestica clypeata
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Melilotus officinalis,Apis mellifera
cantavieja,2,5,7,2024,13:00,sunny with clouds,29,mild,Catananche caerulea,Zygaena filipendulae
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Onobrychis saxatilis,Hoplitis adunca
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Galium aparine,Hylaeus cf. clypearis
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Vicia sativa,Andrena hispania
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Echium vulgare,Ceratina chalcites
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Echium vulgare,Hoplitis adunca
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Cirsium sp,Anthophora atroalba
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Convolvulus arvensis,Hemipenthes velutina 
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Convolvulus arvensis,Lasioglossum malachurum
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Daucus carota,Episyrphus balteatus
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Daucus carota,Syritta pipiens
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Malva neglecta,Hoplitis cristatula
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Eryngium tenue,Melanargia lachesis
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Onobrychis saxatilis,Eucera nigrilabris
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Megachile rotundata
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Salvia sp,Anthidium manicatum
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Malva neglecta,Halictus fulvipes
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Polyommatus icarus
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Lampides boeticus
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Cardaria draba,Pseudapis diversipes
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Cardaria draba,Syritta pipiens
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Pieris rapae
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Colias croceus 
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Syntarucus pirithous
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Malva neglecta,Apis mellifera
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Megachile leachella
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Onobrychis saxatilis,Hoplitis adunca
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Daucus carota,Hylaeus variabilis
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Trifolium sp,Andrena flavipes
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Malva neglecta,Scolia hirta
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Megachile rotundata
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Malva neglecta,Pandoriana pandora
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Malva neglecta,Thymelicus lineola
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Pyrgus sp
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Medicago sativa,Lampides boeticus
cantavieja,1,23,7,2024,10:00,sunnny,20,mild,Onobrychis saxatilis,Megachile rotundata
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Galium aparine,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Galium aparine,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Galium aparine,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Vicia sativa,Bombus lapidarius
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Echium vulgare,Ceratina cucurbitina
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Echium vulgare,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Echium vulgare,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Echium vulgare,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Echium vulgare,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Cirsium sp,Megachile pilidens
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Cirsium sp,Halictus quadricinctus
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Convolvulus arvensis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Daucus carota,Lucilia sericata
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Daucus carota,Peleteria meridionalis
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Colpa sexmaculata
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Eryngium tenue,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Salvia sp,Gonepteryx rhamni
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Colias alfacariensis
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Lampides boeticus
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Cardaria draba,Graphomya maculata
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Cardaria draba,Syritta pipiens
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Artemisia sp,Trichodes octopunctatus
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Daucus carota,Gymnosoma cf. rotundatum
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Daucus carota,Stenopterus ater
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Trifolium sp,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Trifolium sp,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Malva neglecta,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Colias croceus 
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Medicago sativa,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
cantavieja,2,23,7,2024,13:00,sunny,30,strong,Onobrychis saxatilis,Apis mellifera
